distinct words: 42350
distint POS tags: 9
total words: 372211
words count 1: 18989


frequency:
determiners: 4513
nouns: 191731
adjectives: 49367
verbs: 86786
prepositions: 4325
conjunctions: 2255
adverbs: 22256
others: 9250
pronouns: 1728


POS Tags:
adjectives
nouns
pronouns
determiners
verbs
conjunctions
adverbs
others
prepositions
Word: the, PoS: determiners, Count: 1
Word: strengthen, PoS: verbs, Count: 10
Word: denomination's, PoS: nouns, Count: 2
Word: face, PoS: nouns, Count: 229
Word: modern, PoS: adjectives, Count: 152
Word: trends, PoS: nouns, Count: 16
Word: bible, PoS: nouns, Count: 53
Word: belief, PoS: nouns, Count: 40
Word: dependence, PoS: nouns, Count: 10
Word: rev., PoS: nouns, Count: 18
Word: zimmerman, PoS: nouns, Count: 3
Word: bulwark, PoS: nouns, Count: 4
Word: fundamentalism, PoS: nouns, Count: 1
Word: compromise, PoS: nouns, Count: 10
Word: truths, PoS: nouns, Count: 3
Word: lives, PoS: nouns, Count: 37
Word: editing, PoS: nouns, Count: 2
Word: clarification, PoS: nouns, Count: 3
Word: denomination, PoS: nouns, Count: 4
Word: reads, PoS: verbs, Count: 12
Word: scriptures, PoS: nouns, Count: 11
Word: testament, PoS: nouns, Count: 24
Word: verbally, PoS: adverbs, Count: 4
Word: inspired, PoS: verbs, Count: 19
Word: revelation, PoS: nouns, Count: 9
Word: infallible, PoS: adjectives, Count: 3
Word: authoritative, PoS: adjectives, Count: 6
Word: conduct, PoS: nouns, Count: 24
Word: emphasizes, PoS: verbs, Count: 3
Word: diety, PoS: nouns, Count: 2
Word: lord, PoS: nouns, Count: 83
Word: jesus, PoS: nouns, Count: 57
Word: christ, PoS: nouns, Count: 87
Word: sinless, PoS: adjectives, Count: 3
Word: miracles, PoS: nouns, Count: 7
Word: substitutionary, PoS: adjectives, Count: 1
Word: bodily, PoS: adjectives, Count: 2
Word: resurrection, PoS: nouns, Count: 1
Word: exaltation, PoS: nouns, Count: 1
Word: super, PoS: nouns, Count: 1
Word: reelected, PoS: verbs, Count: 1
Word: consecutive, PoS: adjectives, Count: 5
Word: springfield, PoS: nouns, Count: 3
Word: nominating, PoS: verbs, Count: 1
Word: forthcoming, PoS: adjectives, Count: 5
Word: breakthrough, PoS: nouns, Count: 4
Word: opening, PoS: verbs, Count: 38
Word: brandt, PoS: nouns, Count: 5
Word: missions, PoS: nouns, Count: 14
Word: stressed, PoS: verbs, Count: 19
Word: surveys, PoS: nouns, Count: 6
Word: contact, PoS: nouns, Count: 42
Word: means, PoS: verbs, Count: 67
Word: loses, PoS: verbs, Count: 12
Word: talking, PoS: verbs, Count: 71
Word: upwards, PoS: adverbs, Count: 5
Word: babies, PoS: nouns, Count: 9
Word: born, PoS: verbs, Count: 84
Word: daily, PoS: adverbs, Count: 26
Word: immigrant, PoS: nouns, Count: 4
Word: light, PoS: nouns, Count: 188
Word: illinois, PoS: nouns, Count: 30
Word: england, PoS: nouns, Count: 123
Word: vision, PoS: nouns, Count: 46
Word: accomplish, PoS: verbs, Count: 16
Word: necessitate, PoS: verbs, Count: 4
Word: meets, PoS: verbs, Count: 29
Word: change, PoS: nouns, Count: 132
Word: church's, PoS: nouns, Count: 6
Word: ability, PoS: nouns, Count: 51
Word: capsule, PoS: nouns, Count: 2
Word: includes, PoS: verbs, Count: 33
Word: engaging, PoS: verbs, Count: 4
Word: mature, PoS: adjectives, Count: 19
Word: pioneer, PoS: verbs, Count: 1
Word: open, PoS: verbs, Count: 38
Word: strategic, PoS: adjectives, Count: 19
Word: centers, PoS: nouns, Count: 40
Word: surrounding, PoS: verbs, Count: 19
Word: pioneer, PoS: nouns, Count: 17
Word: pastors, PoS: nouns, Count: 2
Word: volunteers, PoS: nouns, Count: 21
Word: laymen, PoS: nouns, Count: 5
Word: lending, PoS: verbs, Count: 4
Word: arranging, PoS: verbs, Count: 13
Word: ministerial, PoS: adjectives, Count: 2
Word: graduates, PoS: nouns, Count: 11
Word: apprentices, PoS: nouns, Count: 1
Word: well-established, PoS: adjectives, Count: 1
Word: dist., PoS: nouns, Count: 3
Word: powell, PoS: nouns, Count: 10
Word: motions, PoS: nouns, Count: 13
Word: fraud, PoS: nouns, Count: 7
Word: denials, PoS: nouns, Count: 2
Word: dismissal, PoS: nouns, Count: 4
Word: mistrial, PoS: nouns, Count: 1
Word: acquittal, PoS: nouns, Count: 1
Word: striking, PoS: nouns, Count: 1
Word: verdict, PoS: nouns, Count: 2
Word: denying, PoS: verbs, Count: 9
Word: mass, PoS: nouns, Count: 73
Word: trials, PoS: nouns, Count: 8
Word: upheld, PoS: verbs, Count: 4
Word: conspirators, PoS: nouns, Count: 3
Word: schwab, PoS: nouns, Count: 2
Word: defendant, PoS: nouns, Count: 6
Word: philip, PoS: nouns, Count: 12
Word: weinstein, PoS: nouns, Count: 2
Word: linking, PoS: verbs, Count: 4
Word: proof, PoS: nouns, Count: 22
Word: weinstein's, PoS: nouns, Count: 1
Word: mails, PoS: nouns, Count: 6
Word: defraud, PoS: verbs, Count: 2
Word: burbank, PoS: nouns, Count: 2
Word: conpired, PoS: verbs, Count: 1
Word: deferred, PoS: verbs, Count: 1
Word: nick, PoS: nouns, Count: 24
Word: skorich, PoS: nouns, Count: 10
Word: coach, PoS: nouns, Count: 9
Word: champion, PoS: nouns, Count: 18
Word: eagles, PoS: nouns, Count: 5
Word: head, PoS: adjectives, Count: 4
Word: three-year, PoS: adjectives, Count: 4
Word: buck, PoS: nouns, Count: 17
Word: shaw, PoS: nouns, Count: 9
Word: season, PoS: nouns, Count: 56
Word: news, PoS: nouns, Count: 67
Word: retain, PoS: verbs, Count: 6
Word: shaw's, PoS: nouns, Count: 2
Word: jerry, PoS: nouns, Count: 6
Word: charlie, PoS: nouns, Count: 34
Word: gauer, PoS: nouns, Count: 2
Word: defensive, PoS: adjectives, Count: 8
Word: works, PoS: verbs, Count: 22
Word: ends, PoS: nouns, Count: 39
Word: selection, PoS: nouns, Count: 29
Word: logical, PoS: adjectives, Count: 24
Word: van, PoS: nouns, Count: 25
Word: brocklin, PoS: nouns, Count: 2
Word: permission, PoS: nouns, Count: 25
Word: coaching, PoS: verbs, Count: 4
Word: minnesota, PoS: nouns, Count: 9
Word: vikings, PoS: nouns, Count: 3
Word: newest, PoS: adjectives, Count: 11
Word: entry, PoS: nouns, Count: 23
Word: quarterback, PoS: nouns, Count: 1
Word: signed, PoS: verbs, Count: 28
Word: refused, PoS: verbs, Count: 45
Word: reconsider, PoS: verbs, Count: 4
Word: player, PoS: nouns, Count: 42
Word: rather, PoS: adverbs, Count: 174
Word: depended, PoS: verbs, Count: 5
Word: brocklin's, PoS: nouns, Count: 1
Word: aerials, PoS: nouns, Count: 1
Word: advocate, PoS: nouns, Count: 10
Word: balanced, PoS: verbs, Count: 11
Word: cincinnati, PoS: nouns, Count: 2
Word: lineman, PoS: nouns, Count: 1
Word: jock, PoS: nouns, Count: 1
Word: sutherland, PoS: nouns, Count: 6
Word: pittsburgh, PoS: nouns, Count: 15
Word: steelers, PoS: nouns, Count: 2
Word: injury, PoS: nouns, Count: 18
Word: quit, PoS: verbs, Count: 5
Word: catholic, PoS: adjectives, Count: 68
Word: rensselaer, PoS: nouns, Count: 2
Word: polytechnic, PoS: adjectives, Count: 1
Word: troy, PoS: nouns, Count: 3
Word: rejoining, PoS: verbs, Count: 1
Word: packers, PoS: nouns, Count: 2
Word: auspiciously, PoS: adverbs, Count: 1
Word: ceremony, PoS: nouns, Count: 9
Word: richardson, PoS: nouns, Count: 12
Word: dilworth, PoS: nouns, Count: 1
Word: winning, PoS: verbs, Count: 21
Word: championship, PoS: nouns, Count: 6
Word: players, PoS: nouns, Count: 15
Word: coaches, PoS: nouns, Count: 3
Word: engrossed, PoS: verbs, Count: 2
Word: pair, PoS: nouns, Count: 20
Word: silver, PoS: nouns, Count: 11
Word: cufflinks, PoS: nouns, Count: 1
Word: shaped, PoS: verbs, Count: 16
Word: award, PoS: nouns, Count: 37
Word: shea, PoS: nouns, Count: 10
Word: awards, PoS: nouns, Count: 15
Word: night's, PoS: nouns, Count: 11
Word: thirty-eighth, PoS: others, Count: 2
Word: show, PoS: nouns, Count: 59
Word: chapter, PoS: nouns, Count: 33
Word: baseball, PoS: nouns, Count: 29
Word: writers', PoS: nouns, Count: 3
Word: waldorf-astoria, PoS: nouns, Count: 2
Word: wagner's, PoS: nouns, Count: 2
Word: dais, PoS: nouns, Count: 2
Word: spahn, PoS: nouns, Count: 2
Word: southpaw, PoS: nouns, Count: 1
Word: pitching, PoS: verbs, Count: 4
Word: ace, PoS: nouns, Count: 7
Word: milwaukee, PoS: nouns, Count: 6
Word: braves, PoS: nouns, Count: 2
Word: graham, PoS: nouns, Count: 13
Word: journal-american, PoS: nouns, Count: 1
Word: sports, PoS: nouns, Count: 41
Word: columnist, PoS: nouns, Count: 3
Word: mazeroski, PoS: nouns, Count: 2
Word: pirates, PoS: nouns, Count: 2
Word: casey, PoS: nouns, Count: 2
Word: stengel, PoS: nouns, Count: 3
Word: yankees, PoS: nouns, Count: 20
Word: ben, PoS: nouns, Count: 16
Word: epstein, PoS: nouns, Count: 1
Word: guy, PoS: nouns, Count: 32
Word: homer, PoS: nouns, Count: 8
Word: beat, PoS: verbs, Count: 24
Word: babe, PoS: nouns, Count: 4
Word: ruth, PoS: nouns, Count: 10
Word: outstanding, PoS: adjectives, Count: 26
Word: meritorious, PoS: adjectives, Count: 2
Word: slocum, PoS: nouns, Count: 3
Word: sid, PoS: nouns, Count: 1
Word: mercer, PoS: nouns, Count: 69
Word: chapter's, PoS: nouns, Count: 1
Word: follows, PoS: verbs, Count: 59
Word: writers, PoS: nouns, Count: 45
Word: lampoon, PoS: verbs, Count: 1
Word: personalities, PoS: nouns, Count: 13
Word: skit, PoS: nouns, Count: 1
Word: dance, PoS: nouns, Count: 53
Word: song, PoS: nouns, Count: 61
Word: prominent, PoS: adjectives, Count: 32
Word: background, PoS: nouns, Count: 44
Word: imminent, PoS: adjectives, Count: 3
Word: farley, PoS: nouns, Count: 1
Word: bernard, PoS: nouns, Count: 5
Word: gimbel, PoS: nouns, Count: 2
Word: clint, PoS: nouns, Count: 1
Word: blume, PoS: nouns, Count: 1
Word: relentlessly, PoS: adverbs, Count: 4
Word: departure, PoS: nouns, Count: 11
Word: giants, PoS: nouns, Count: 7
Word: dodgers, PoS: nouns, Count: 3
Word: california, PoS: nouns, Count: 53
Word: countless, PoS: adjectives, Count: 12
Word: barriers, PoS: nouns, Count: 11
Word: disappointments, PoS: nouns, Count: 2
Word: moved, PoS: verbs, Count: 131
Word: convince, PoS: verbs, Count: 4
Word: enlisted, PoS: verbs, Count: 9
Word: branch, PoS: nouns, Count: 26
Word: rickey's, PoS: nouns, Count: 1
Word: formation, PoS: nouns, Count: 31
Word: key, PoS: adjectives, Count: 22
Word: franchise, PoS: nouns, Count: 5
Word: majors, PoS: nouns, Count: 2
Word: flushing, PoS: nouns, Count: 3
Word: stadium, PoS: nouns, Count: 15
Word: shipman, PoS: nouns, Count: 1
Word: payson, PoS: nouns, Count: 1
Word: big-league, PoS: nouns, Count: 1
Word: meadow, PoS: nouns, Count: 12
Word: once, PoS: conjunctions, Count: 1
Word: lease, PoS: nouns, Count: 5
Word: ford, PoS: nouns, Count: 19
Word: frick, PoS: nouns, Count: 2
Word: shea's, PoS: nouns, Count: 1
Word: figure, PoS: verbs, Count: 12
Word: prominently, PoS: adverbs, Count: 7
Word: nori, PoS: nouns, Count: 1
Word: sands, PoS: nouns, Count: 8
Word: i., PoS: nouns, Count: 10
Word: kathy, PoS: nouns, Count: 2
Word: patricia, PoS: nouns, Count: 4
Word: round, PoS: verbs, Count: 4
Word: switching, PoS: verbs, Count: 2
Word: georgetown, PoS: nouns, Count: 3
Word: owned, PoS: verbs, Count: 23
Word: indians, PoS: nouns, Count: 25
Word: ted, PoS: nouns, Count: 7
Word: collins', PoS: nouns, Count: 1
Word: leaguers, PoS: nouns, Count: 1
Word: roger, PoS: nouns, Count: 11
Word: maris, PoS: nouns, Count: 36
Word: yankee, PoS: nouns, Count: 5
Word: outfielder, PoS: nouns, Count: 2
Word: winner, PoS: nouns, Count: 8
Word: league's, PoS: nouns, Count: 3
Word: most-valuable-player, PoS: nouns, Count: 1
Word: roy, PoS: nouns, Count: 27
Word: hamey, PoS: nouns, Count: 1
Word: raise, PoS: nouns, Count: 5
Word: arnold, PoS: nouns, Count: 19
Word: palmer, PoS: nouns, Count: 55
Word: snead, PoS: nouns, Count: 2
Word: metropolitan, PoS: adjectives, Count: 24
Word: golf, PoS: nouns, Count: 31
Word: golf's, PoS: nouns, Count: 3
Word: money-winner, PoS: nouns, Count: 1
Word: saluted, PoS: verbs, Count: 3
Word: cup, PoS: nouns, Count: 22
Word: matches, PoS: nouns, Count: 7
Word: dublin, PoS: nouns, Count: 2
Word: deane, PoS: nouns, Count: 1
Word: beman, PoS: nouns, Count: 1
Word: amateur, PoS: nouns, Count: 9
Word: champions, PoS: nouns, Count: 5
Word: bob, PoS: nouns, Count: 22
Word: gardner, PoS: nouns, Count: 1
Word: title-holder, PoS: nouns, Count: 1
Word: gold, PoS: adjectives, Count: 12
Word: tee, PoS: nouns, Count: 5
Word: mcauliffe, PoS: nouns, Count: 1
Word: palm, PoS: nouns, Count: 16
Word: fla., PoS: nouns, Count: 4
Word: sponsorship, PoS: nouns, Count: 5
Word: charity, PoS: nouns, Count: 8
Word: tournaments, PoS: nouns, Count: 5
Word: horton, PoS: nouns, Count: 1
Word: golfers, PoS: nouns, Count: 4
Word: hogan, PoS: nouns, Count: 3
Word: trophy, PoS: nouns, Count: 5
Word: comeback, PoS: nouns, Count: 2
Word: stuart, PoS: nouns, Count: 15
Word: symington, PoS: nouns, Count: 2
Word: missouri, PoS: nouns, Count: 15
Word: golden, PoS: adjectives, Count: 28
Word: blazing, PoS: verbs, Count: 2
Word: masters, PoS: nouns, Count: 21
Word: open, PoS: nouns, Count: 11
Word: prize, PoS: nouns, Count: 26
Word: heralded, PoS: verbs, Count: 2
Word: sportsman, PoS: nouns, Count: 5
Word: illustrated, PoS: verbs, Count: 17
Word: rochester, PoS: nouns, Count: 2
Word: athlete, PoS: nouns, Count: 8
Word: distinction, PoS: nouns, Count: 23
Word: diamond-studded, PoS: adjectives, Count: 1
Word: hickok, PoS: nouns, Count: 1
Word: belt, PoS: nouns, Count: 21
Word: achieved, PoS: verbs, Count: 44
Word: endeared, PoS: verbs, Count: 3
Word: duffer, PoS: nouns, Count: 1
Word: flubbed, PoS: verbs, Count: 1
Word: shot, PoS: nouns, Count: 49
Word: scored, PoS: verbs, Count: 5
Word: monstrous, PoS: adjectives, Count: 10
Word: par-5, PoS: nouns, Count: 1
Word: hole, PoS: nouns, Count: 41
Word: human, PoS: nouns, Count: 31
Word: stayed, PoS: verbs, Count: 54
Word: brooding, PoS: verbs, Count: 10
Word: incompetents, PoS: nouns, Count: 2
Word: meditating, PoS: verbs, Count: 2
Word: abandonment, PoS: nouns, Count: 8
Word: sport, PoS: nouns, Count: 15
Word: frustrations, PoS: nouns, Count: 3
Word: despair, PoS: nouns, Count: 16
Word: paragon, PoS: nouns, Count: 2
Word: perfection, PoS: nouns, Count: 8
Word: commit, PoS: verbs, Count: 11
Word: scoring, PoS: verbs, Count: 1
Word: sacrilege, PoS: nouns, Count: 2
Word: hope, PoS: nouns, Count: 86
Word: neither, PoS: conjunctions, Count: 79
Word: self-sacrifice, PoS: nouns, Count: 2
Word: nor, PoS: conjunctions, Count: 1
Word: yen, PoS: nouns, Count: 2
Word: downtrodden, PoS: adjectives, Count: 1
Word: motivated, PoS: verbs, Count: 7
Word: victimized, PoS: verbs, Count: 2
Word: athletics, PoS: nouns, Count: 7
Word: respects, PoS: verbs, Count: 3
Word: aggravates, PoS: verbs, Count: 1
Word: world's, PoS: nouns, Count: 24
Word: golfer, PoS: nouns, Count: 3
Word: shooting, PoS: verbs, Count: 32
Word: below, PoS: prepositions, Count: 1
Word: par, PoS: nouns, Count: 8
Word: delivering, PoS: verbs, Count: 8
Word: crusher, PoS: nouns, Count: 1
Word: boomed, PoS: verbs, Count: 1
Word: drive, PoS: nouns, Count: 45
Word: pixies, PoS: nouns, Count: 1
Word: zombies, PoS: nouns, Count: 1
Word: banshees, PoS: nouns, Count: 1
Word: wailed, PoS: verbs, Count: 2
Word: margin, PoS: nouns, Count: 7
Word: error, PoS: nouns, Count: 30
Word: narrow, PoS: adjectives, Count: 49
Word: fairway, PoS: nouns, Count: 5
Word: ball, PoS: nouns, Count: 57
Word: majestic, PoS: adjectives, Count: 7
Word: arc, PoS: nouns, Count: 39
Word: out-of-bounds, PoS: adjectives, Count: 1
Word: slice, PoS: nouns, Count: 9
Word: sliced, PoS: verbs, Count: 3
Word: bounds, PoS: nouns, Count: 8
Word: opposite, PoS: adjectives, Count: 29
Word: over-corrected, PoS: verbs, Count: 1
Word: ruefully, PoS: adverbs, Count: 3
Word: wayward, PoS: adjectives, Count: 2
Word: shots, PoS: nouns, Count: 20
Word: strokes, PoS: nouns, Count: 11
Word: wound, PoS: verbs, Count: 10
Word: dozen, PoS: nouns, Count: 40
Word: nice, PoS: adjectives, Count: 50
Word: round, PoS: adjectives, Count: 19
Word: clubhouse, PoS: nouns, Count: 4
Word: perturbed, PoS: verbs, Count: 1
Word: duffers, PoS: nouns, Count: 2
Word: easily, PoS: adverbs, Count: 75
Word: heartening, PoS: adjectives, Count: 4
Word: exhibition, PoS: nouns, Count: 19
Word: fell, PoS: verbs, Count: 69
Word: evil, PoS: adjectives, Count: 23
Word: heyday, PoS: nouns, Count: 2
Word: idol, PoS: nouns, Count: 7
Word: hackers, PoS: nouns, Count: 1
Word: ray, PoS: nouns, Count: 15
Word: ainsley, PoS: nouns, Count: 1
Word: secondary, PoS: adjectives, Count: 22
Word: pro, PoS: nouns, Count: 5
Word: willie, PoS: nouns, Count: 4
Word: chisholm, PoS: nouns, Count: 3
Word: drank, PoS: verbs, Count: 15
Word: lunch, PoS: nouns, Count: 18
Word: blast, PoS: verbs, Count: 2
Word: rock-strewn, PoS: adjectives, Count: 1
Word: gully, PoS: nouns, Count: 5
Word: willie's, PoS: nouns, Count: 1
Word: count, PoS: nouns, Count: 14
Word: stickler, PoS: nouns, Count: 2
Word: excavation, PoS: nouns, Count: 1
Word: thirteen, PoS: others, Count: 7
Word: nae, PoS: adverbs, Count: 1
Word: ye, PoS: pronouns, Count: 7
Word: countin', PoS: verbs, Count: 1
Word: echoes, PoS: nouns, Count: 7
Word: palmer's, PoS: nouns, Count: 6
Word: honestly, PoS: adverbs, Count: 10
Word: save, PoS: verbs, Count: 39
Word: loophole, PoS: nouns, Count: 2
Word: knows, PoS: verbs, Count: 54
Word: code, PoS: nouns, Count: 34
Word: thoroughly, PoS: adverbs, Count: 23
Word: book, PoS: nouns, Count: 121
Word: handy, PoS: adjectives, Count: 9
Word: brook, PoS: nouns, Count: 2
Word: flowed, PoS: verbs, Count: 3
Word: floated, PoS: verbs, Count: 6
Word: downstream, PoS: adverbs, Count: 2
Word: spectator, PoS: nouns, Count: 6
Word: picked, PoS: verbs, Count: 54
Word: dropped, PoS: verbs, Count: 68
Word: suddenly, PoS: adverbs, Count: 104
Word: potato, PoS: nouns, Count: 14
Word: playable, PoS: adjectives, Count: 1
Word: lie, PoS: nouns, Count: 5
Word: for, PoS: adverbs, Count: 1
Word: dey, PoS: nouns, Count: 1
Word: naturally, PoS: adverbs, Count: 46
Word: alongside, PoS: prepositions, Count: 8
Word: spot, PoS: nouns, Count: 41
Word: entered, PoS: verbs, Count: 70
Word: confessed, PoS: verbs, Count: 5
Word: grin, PoS: nouns, Count: 10
Word: happened, PoS: verbs, Count: 96
Word: nicer, PoS: adjectives, Count: 2
Word: drop, PoS: verbs, Count: 24
Word: way, PoS: adverbs, Count: 8
Word: plays, PoS: verbs, Count: 19
Word: intensity, PoS: nouns, Count: 33
Word: inherent, PoS: adjectives, Count: 22
Word: humor, PoS: nouns, Count: 27
Word: relieves, PoS: verbs, Count: 2
Word: strain, PoS: nouns, Count: 24
Word: nerves, PoS: nouns, Count: 17
Word: jangling, PoS: verbs, Count: 1
Word: like, PoS: prepositions, Count: 25
Word: banjo, PoS: nouns, Count: 2
Word: strings, PoS: nouns, Count: 10
Word: remains, PoS: verbs, Count: 53
Word: fiercest, PoS: adjectives, Count: 1
Word: competitors, PoS: nouns, Count: 5
Word: he'll, PoS: pronouns, Count: 18
Word: bull, PoS: nouns, Count: 6
Word: head-on, PoS: adverbs, Count: 2
Word: that's, PoS: determiners, Count: 120
Word: twelfth, PoS: others, Count: 5
Word: arnold's, PoS: nouns, Count: 2
Word: iron, PoS: nouns, Count: 27
Word: burrowed, PoS: verbs, Count: 1
Word: bunker, PoS: nouns, Count: 3
Word: guarding, PoS: verbs, Count: 6
Word: embankment, PoS: nouns, Count: 2
Word: soft, PoS: adjectives, Count: 37
Word: spongy, PoS: adjectives, Count: 2
Word: rains, PoS: nouns, Count: 4
Word: thereby, PoS: adverbs, Count: 24
Word: bringing, PoS: verbs, Count: 21
Word: ruling, PoS: verbs, Count: 8
Word: lies, PoS: verbs, Count: 26
Word: provisional, PoS: adjectives, Count: 6
Word: embedded, PoS: verbs, Count: 3
Word: golfing, PoS: verbs, Count: 1
Word: fathers, PoS: nouns, Count: 13
Word: stroke, PoS: nouns, Count: 15
Word: tournament, PoS: nouns, Count: 17
Word: god-like, PoS: adjectives, Count: 1
Word: creature, PoS: nouns, Count: 13
Word: common, PoS: nouns, Count: 9
Word: boys, PoS: nouns, Count: 95
Word: supply, PoS: verbs, Count: 31
Word: minneapolis, PoS: nouns, Count: 8
Word: fourteen, PoS: others, Count: 23
Word: games, PoS: nouns, Count: 29
Word: warwick, PoS: nouns, Count: 17
Word: concern, PoS: verbs, Count: 6
Word: football's, PoS: nouns, Count: 1
Word: hall, PoS: nouns, Count: 107
Word: fame, PoS: nouns, Count: 15
Word: players', PoS: nouns, Count: 1
Word: amendments, PoS: nouns, Count: 3
Word: fourteen-team, PoS: adjectives, Count: 1
Word: home-and-home, PoS: adjectives, Count: 1
Word: teams, PoS: nouns, Count: 17
Word: lengthening, PoS: verbs, Count: 3
Word: pete, PoS: nouns, Count: 14
Word: rozelle, PoS: nouns, Count: 1
Word: therefore, PoS: adverbs, Count: 141
Word: early-season, PoS: nouns, Count: 1
Word: dates, PoS: nouns, Count: 18
Word: romantic, PoS: adjectives, Count: 16
Word: concerns, PoS: verbs, Count: 11
Word: joan, PoS: nouns, Count: 12
Word: monroe, PoS: nouns, Count: 6
Word: armour, PoS: nouns, Count: 2
Word: wendell, PoS: nouns, Count: 8
Word: lake, PoS: nouns, Count: 39
Word: brother, PoS: nouns, Count: 56
Word: hampton, PoS: nouns, Count: 1
Word: close, PoS: adjectives, Count: 51
Word: bride's, PoS: nouns, Count: 4
Word: marriage, PoS: nouns, Count: 71
Word: bridegroom's, PoS: nouns, Count: 2
Word: barrett, PoS: nouns, Count: 1
Word: wendells, PoS: nouns, Count: 1
Word: winter, PoS: nouns, Count: 54
Word: holiday, PoS: nouns, Count: 6
Word: sarasota, PoS: nouns, Count: 1
Word: occasion, PoS: nouns, Count: 39
Word: arrive, PoS: verbs, Count: 24
Word: kirkland, PoS: nouns, Count: 1
Word: christmas, PoS: nouns, Count: 22
Word: holidays, PoS: nouns, Count: 6
Word: return, PoS: verbs, Count: 52
Word: peter, PoS: nouns, Count: 29
Word: westminster, PoS: nouns, Count: 2
Word: measles, PoS: nouns, Count: 2
Word: sister, PoS: nouns, Count: 22
Word: husband, PoS: nouns, Count: 91
Word: missoula, PoS: nouns, Count: 1
Word: mont., PoS: nouns, Count: 1
Word: baby, PoS: nouns, Count: 44
Word: mother, PoS: nouns, Count: 133
Word: camilla, PoS: nouns, Count: 1
Word: alsop, PoS: nouns, Count: 3
Word: bride, PoS: nouns, Count: 14
Word: wedding, PoS: nouns, Count: 21
Word: trip, PoS: nouns, Count: 60
Word: met, PoS: nouns, Count: 3
Word: chicago, PoS: nouns, Count: 80
Word: bulletins, PoS: verbs, Count: 1
Word: sims, PoS: nouns, Count: 3
Word: cancer, PoS: nouns, Count: 11
Word: foundation, PoS: nouns, Count: 28
Word: opera, PoS: nouns, Count: 27
Word: sponsor, PoS: verbs, Count: 5
Word: turandot, PoS: nouns, Count: 1
Word: birgit, PoS: nouns, Count: 1
Word: nilsson, PoS: nouns, Count: 1
Word: starred, PoS: verbs, Count: 1
Word: housed, PoS: verbs, Count: 8
Word: mccormick, PoS: nouns, Count: 8
Word: exciting, PoS: adjectives, Count: 20
Word: evening, PoS: nouns, Count: 94
Word: adds, PoS: verbs, Count: 6
Word: board's, PoS: nouns, Count: 3
Word: raising, PoS: nouns, Count: 7
Word: belafonte, PoS: nouns, Count: 1
Word: quite, PoS: adverbs, Count: 158
Word: off-beat, PoS: adjectives, Count: 1
Word: sulcer, PoS: nouns, Count: 1
Word: winnetka, PoS: nouns, Count: 1
Word: publicity, PoS: nouns, Count: 22
Word: recently, PoS: adverbs, Count: 89
Word: parichy-hamm, PoS: nouns, Count: 1
Word: frederick, PoS: nouns, Count: 15
Word: hamm, PoS: nouns, Count: 7
Word: bruce, PoS: nouns, Count: 4
Word: parichy, PoS: nouns, Count: 2
Word: bernadine's, PoS: nouns, Count: 1
Word: vero, PoS: nouns, Count: 2
Word: stay, PoS: verbs, Count: 63
Word: beadles', PoS: nouns, Count: 1
Word: beadles, PoS: nouns, Count: 1
Word: harvey, PoS: nouns, Count: 14
Word: stevens, PoS: nouns, Count: 16
Word: kenilworth, PoS: nouns, Count: 1
Word: niece, PoS: nouns, Count: 6
Word: uncles, PoS: nouns, Count: 2
Word: aunts, PoS: nouns, Count: 1
Word: rush, PoS: nouns, Count: 12
Word: butlers, PoS: nouns, Count: 2
Word: robertsons, PoS: nouns, Count: 1
Word: q., PoS: nouns, Count: 2
Word: porters, PoS: nouns, Count: 1
Word: bridal, PoS: nouns, Count: 1
Word: stevenses', PoS: nouns, Count: 1
Word: fete, PoS: verbs, Count: 1
Word: lawn, PoS: nouns, Count: 10
Word: tennis, PoS: nouns, Count: 14
Word: buffet, PoS: nouns, Count: 4
Word: supper, PoS: nouns, Count: 26
Word: beginning, PoS: verbs, Count: 58
Word: bus, PoS: nouns, Count: 22
Word: kramer's, PoS: nouns, Count: 1
Word: loud, PoS: adjectives, Count: 7
Word: huzzahs, PoS: nouns, Count: 1
Word: artistic, PoS: adjectives, Count: 29
Word: success, PoS: nouns, Count: 57
Word: presbyterian-st., PoS: nouns, Count: 1
Word: luke's, PoS: nouns, Count: 2
Word: fashion, PoS: nouns, Count: 46
Word: ringing, PoS: verbs, Count: 5
Word: ears, PoS: nouns, Count: 31
Word: helen, PoS: nouns, Count: 11
Word: tieken, PoS: nouns, Count: 1
Word: geraghty, PoS: nouns, Count: 4
Word: earn, PoS: verbs, Count: 7
Word: acclaim, PoS: nouns, Count: 3
Word: entertainment, PoS: nouns, Count: 18
Word: summer's, PoS: nouns, Count: 5
Word: fair, PoS: nouns, Count: 6
Word: embassies, PoS: nouns, Count: 3
Word: near, PoS: adjectives, Count: 11
Word: far, PoS: adjectives, Count: 33
Word: bushes, PoS: nouns, Count: 7
Word: oriental, PoS: adjectives, Count: 9
Word: talent, PoS: nouns, Count: 34
Word: cultural, PoS: adjectives, Count: 37
Word: activities, PoS: nouns, Count: 90
Word: instance, PoS: nouns, Count: 53
Word: djakarta, PoS: nouns, Count: 1
Word: dancers, PoS: nouns, Count: 23
Word: whirling, PoS: verbs, Count: 7
Word: dervishes, PoS: nouns, Count: 2
Word: damascus, PoS: nouns, Count: 3
Word: obstacle, PoS: nouns, Count: 8
Word: geraghty's, PoS: nouns, Count: 3
Word: globe-girdling, PoS: adjectives, Count: 1
